network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Aerodrome Slipstream","aerodrome-slipstream","528591438","2988790137","12905601072","15892146","20.42","0.12314146324017103","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-23T12:32:30.057Z"
"Base","Uniswap V3","uniswap-v3","167077830","1286053872","4864941419","10925197","-27.35","0.22456996002730287","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-23T12:32:30.057Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","134471691","819788437","3260772587","430983","16.68","0.013217205079502834","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-23T12:32:30.057Z"
"Base","Uniswap V4","uniswap-v4","74583761","579849522","2608725960","7592253","-35.85","0.29103298377879444","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-23T12:32:30.057Z"
"Base","Metric V2","metric-v2","49819","225363104","1283277129",,"-99.82",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-23T12:32:30.057Z"
"Base","Tessera V","tessera-v","21326126","208752029","925098524",,"-49.86",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-09-23T12:32:30.057Z"
"Base","Hanji Protocol","hanji-protocol","16222309","96683537","423463540","44012","-4.96","0.010393338703964927","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-23T12:32:30.057Z"
"Unichain","Uniswap V3","uniswap-v3","5532680","53842379","205251660","614604","-38.29","0.29943923474236456","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-23T12:32:30.057Z"
"Unichain","Uniswap V4","uniswap-v4","4940766","40803875","144577609","119619","-16.31","0.08273687801822756","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-23T12:32:30.057Z"
"Unichain","Velodrome V3","velodrome-v3","394306","2888500","9557730","1860.49","-21.07","0.019465814581495815","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-23T12:32:30.057Z"
"Unichain","EulerSwap","eulerswap","2109","8173","24388.53","0.43000000000000005","7.22","0.001763123894716082","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-23T12:32:30.057Z"
"Unichain","Curve DEX","curve-dex","14815","14967.66","14972.76","150.44","3220552.17","1.004757973813779","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-23T12:32:30.057Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.5","1.98","0","-100","0","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-23T12:32:30.057Z"
"Mode","KIM Exchange V3","kim-exchange-v3","1695","23862","145011.2","149.2","-47.46","0.10288860446641362","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-23T12:32:30.057Z"
"Mode","MantisSwap","mantisswap","6.73","75.83","100557.62999999999",,"-85.37",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-23T12:32:30.057Z"
"Mode","SupSwap V3","supswap-v3","427","6428","36851.68","18.580000000000002","-58.94","0.050418325568875016","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-23T12:32:30.057Z"
"Mode","KIM Exchange V2","kim-exchange-v2","103","3781.17","30431.74","87.74000000000002","-75.18","0.2883173949304247","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-23T12:32:30.057Z"
"Mode","Velodrome V2","velodrome-v2","3235","12282.46","20285.02","55.53","1517.5","0.2737488057689862","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-23T12:32:30.057Z"
"Mode","SwapMode V2","swapmode-v2","146","2030.26","17559.71","49.64000000000001","-78.31","0.28269259572054445","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-23T12:32:30.057Z"
"Mode","Balancer V2","balancer-v2","308","1003.82","1416.75","3.7","2100","0.2611611081701077","At risk","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-09-23T12:32:30.057Z"
"Zora","Uniswap V2","uniswap-v2","0","89.17","296.46999999999997","0.8300000000000001","-100","0.27996087293824","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-23T12:32:30.057Z"
"Zora","Uniswap V4","uniswap-v4","0.38","9.3","33.28","0.11999999999999998","-95.16","0.360576923076923","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-23T12:32:30.057Z"
