network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","Uniswap V3","uniswap-v3","3132204","25167512","131767262","406277","-62.49","0.3083292419022868","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-25T08:59:11.872Z"
"Unichain","Uniswap V4","uniswap-v4","3531581","20062498","112975132","78387","-41","0.06938429600595643","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-25T08:59:11.872Z"
"Unichain","Velodrome V3","velodrome-v3","286604","1563723","7069855","1272","-6.72","0.017991882436061278","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-25T08:59:11.872Z"
"Unichain","EulerSwap","eulerswap","578","3135","14120","0","-21.68","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-25T08:59:11.872Z"
"Unichain","Curve DEX","curve-dex","1.28","1","1952","240",,"12.295081967213115","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-25T08:59:11.872Z"
"Mode","KIM Exchange V3","kim-exchange-v3","290","35197","230464","69","-65.27","0.029939600111080253","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-25T08:59:11.872Z"
"Mode","KIM Exchange V2","kim-exchange-v2","461","5110","31533","97","-74.9","0.3076142453937145","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-25T08:59:11.872Z"
"Mode","SupSwap V3","supswap-v3","377","3533","18870","9","-76.63","0.047694753577106515","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-25T08:59:11.872Z"
"Mode","Velodrome V3","velodrome-v3","43","282","11087","6","-12.24","0.054117434833588884","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-25T08:59:11.872Z"
"Mode","SwapMode V2","swapmode-v2","191","1495","9171","30","-62.25","0.32711808963035655","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-25T08:59:11.872Z"
"Mode","Velodrome V2","velodrome-v2","50","2194","7906","7","-74.87","0.08854034910194788","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-25T08:59:11.872Z"
"Mode","MantisSwap","mantisswap","0","31","1429",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-25T08:59:11.872Z"
"Zora","Uniswap V2","uniswap-v2","19.03","154","1298","0","-67.19","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-25T08:59:11.872Z"
"Zora","Uniswap V4","uniswap-v4","0.89","11","73","0","-55.5","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-25T08:59:11.872Z"
