network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Uniswap V3","uniswap-v3","78537575","812380597","3062658732","6804968","-43.94","0.22219152035774384","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-05T09:35:16.736Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","109515128","681064826","2576002218","351650","-0.23","0.013650997562922129","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-05T09:35:16.736Z"
"Base","Tristero Spot","tristero-spot","31961962","168533512","488210470.22",,"29056328990.91",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-08-05T09:35:16.736Z"
"Base","Metric V2","metric-v2","19660275","116931289","262301798",,"89.77",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-05T09:35:16.736Z"
"Base","Tessera V","tessera-v","13072519","59506859","213052478",,"12.55",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-05T09:35:16.736Z"
"Unichain","Uniswap V3","uniswap-v3","3998554","27117513","114934664","346126","-27.73","0.3011502256621205","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-05T09:35:16.736Z"
"Unichain","Uniswap V4","uniswap-v4","3018887","19275823","96406558","65940","-37.7","0.06839783658700894","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-05T09:35:16.736Z"
"Unichain","Velodrome V3","velodrome-v3","259236","1571228","7003586","1251.11","-18.39","0.01786384860555721","Watch","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-05T09:35:16.736Z"
"Unichain","EulerSwap","eulerswap","105","1566","13617","0.04","-74.76","0.00029375045898509213","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-05T09:35:16.736Z"
"Unichain","Curve DEX","curve-dex","0","0","369.09","1","-100","0.2709366279227289","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-05T09:35:16.736Z"
"Unichain","1inch Aqua","1inch-aqua","0.6","2.33","2.63","0.02","100","0.7604562737642586","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-05T09:35:16.736Z"
"Mode","KIM Exchange V3","kim-exchange-v3","89.57","20084.56","247410.56","61.36000000000001","-98.69","0.02480088157918563","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-05T09:35:16.736Z"
"Mode","KIM Exchange V2","kim-exchange-v2","16.05","3751.24","29815.09","89.18","-98.81","0.299110282746086","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-05T09:35:16.736Z"
"Mode","SupSwap V3","supswap-v3","78.39","3833.2","20305.36","10.59","-95.12","0.05215371704810946","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-05T09:35:16.736Z"
"Mode","Velodrome V2","velodrome-v2","1.16","1967.16","12383.16","16.53","-99.71","0.13348773657127908","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-05T09:35:16.736Z"
"Mode","SwapMode V2","swapmode-v2","56.45","1331.68","9223.970000000001","28.590000000000003","-84.45","0.309953306439635","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-05T09:35:16.736Z"
"Mode","Velodrome V3","velodrome-v3","8.15","197.85999999999999","3261.5999999999995","1.1600000000000001","-86.67","0.03556536669119451","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-05T09:35:16.736Z"
"Mode","MantisSwap","mantisswap","0","0","755",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-05T09:35:16.736Z"
"Zora","Uniswap V2","uniswap-v2","2.35","139.84","934.9200000000001","0.8200000000000001","-91.71","0.08770803919051898","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-05T09:35:16.736Z"
"Zora","Uniswap V4","uniswap-v4","1.57","13.22","55.36999999999999","0","25.6","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-05T09:35:16.736Z"
