network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","1inch Aqua","1inch-aqua","0","0.37","1.71","0.02",,"1.169590643274854","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-13T12:31:37.946Z"
"Mode","KIM Exchange V3","kim-exchange-v3","867","17046.2","116364.2","118.50000000000003","-44.92","0.10183544423456703","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-13T12:31:37.946Z"
"Mode","MantisSwap","mantisswap","0","110","72176.8",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-13T12:31:37.946Z"
"Mode","KIM Exchange V2","kim-exchange-v2","452","8422.44","32156.73","92.77","82.26","0.2884932640849987","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-13T12:31:37.946Z"
"Mode","SupSwap V3","supswap-v3","546","8229.68","30067.18","15.18","47.57","0.05048694290585282","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-13T12:31:37.946Z"
"Mode","SwapMode V2","swapmode-v2","189","3793.75","16001.5","42.029999999999994","-42.9","0.2626628753554354","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-13T12:31:37.946Z"
"Mode","Velodrome V2","velodrome-v2","6.31","1252.78","14050.32","36.88999999999999","-84.9","0.26255629765016025","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-13T12:31:37.946Z"
"Mode","Velodrome V3","velodrome-v3","1.25","285.88","4792.91","2.939999999999999","28.87","0.06134060518557618","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-09-13T12:31:37.946Z"
"Zora","Uniswap V2","uniswap-v2","0","6.81","804.15","1.1700000000000002",,"0.14549524342473422","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-13T12:31:37.946Z"
"Zora","Uniswap V4","uniswap-v4","0.62","4.8100000000000005","54.8","0.09999999999999999","14.81","0.18248175182481752","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-13T12:31:37.946Z"
