network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Aerodrome Slipstream","aerodrome-slipstream","527568303","2640407401","11217680540","5183930","47.87","0.04621213789709151","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-31T09:41:52.635Z"
"Base","Uniswap V4","uniswap-v4","20435120","1080544542","4918463109","4172726","-92.76","0.0848380054404511","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-31T09:41:52.635Z"
"Base","Uniswap V3","uniswap-v3","65876225","648458065","2808205267","6992013","-18.04","0.24898511095912704","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-31T09:41:52.635Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","95266230","672694506","2543334041","342747","4.81","0.013476287207056653","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-31T09:41:52.635Z"
"Base","Tristero Spot","tristero-spot","31961571","121543160.22","493419120.22",,"145279768.18",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-07-31T09:41:52.635Z"
"Base","Aerodrome V1","aerodrome-v1","13245937","44133706","209627259","1034333","90.76","0.4934153148470066","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-07-31T09:41:52.635Z"
"Base","Tessera V","tessera-v","10109673","69259860","209461758",,"68.01",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-31T09:41:52.635Z"
"Unichain","Uniswap V3","uniswap-v3","3339341","25089618","115920865","359698","-28.81","0.3102961662682555","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-31T09:41:52.635Z"
"Unichain","Uniswap V4","uniswap-v4","3217980","23477114","105311892","71084","8.66","0.06749854992634641","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-31T09:41:52.635Z"
"Unichain","Velodrome V3","velodrome-v3","345461","1721934","7114325","1275.97","122.25","0.017935222245258686","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-31T09:41:52.635Z"
"Unichain","EulerSwap","eulerswap","216","2187","14482","0.03","-72.24","0.0002071537080513741","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-31T09:41:52.635Z"
"Unichain","Curve DEX","curve-dex","0","275.09","1743.09","153",,"8.777515790923017","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-31T09:41:52.635Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.3","0.3","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-07-31T09:41:52.635Z"
"Mode","KIM Exchange V3","kim-exchange-v3","476","27134","240376","63.93000000000001","-49.63","0.0265958331946617","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-31T09:41:52.635Z"
"Mode","KIM Exchange V2","kim-exchange-v2","493","6332.85","34048.85","102.51","-65.23","0.3010674369325249","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-31T09:41:52.635Z"
"Mode","SupSwap V3","supswap-v3","443","5363.16","23491.16","11.879999999999999","-63.6","0.05057221525033247","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-31T09:41:52.635Z"
"Mode","Velodrome V2","velodrome-v2","302","3768","11591","15.01","-42.03","0.12949702355275647","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-31T09:41:52.635Z"
"Mode","SwapMode V2","swapmode-v2","129","2277.29","9907.29","31.330000000000002","-34.85","0.31623178487760023","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-31T09:41:52.635Z"
"Mode","Velodrome V3","velodrome-v3","3.89","318.99","5287.989999999999","1.1300000000000001","-88.89","0.021369178080896528","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-31T09:41:52.635Z"
"Mode","MantisSwap","mantisswap","0","10","963",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-31T09:41:52.635Z"
"Zora","Uniswap V2","uniswap-v2","8","214.85999999999999","1088.86","0.54","-70.37","0.04959315247139211","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-31T09:41:52.635Z"
"Zora","Uniswap V4","uniswap-v4","1.35","13.17","66.16999999999999","0.01","-66.25","0.015112588786459123","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-31T09:41:52.635Z"
