network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","Velodrome V3","velodrome-v3","244611","1784057","7315741","1325","13.39","0.018111630797208376","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-18T08:47:07.817Z"
"Unichain","EulerSwap","eulerswap","738","4667","13516","0","-32.91","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-18T08:47:07.817Z"
"Unichain","Curve DEX","curve-dex","0","94","3275","533",,"16.27480916030534","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-18T08:47:07.817Z"
"Mode","KIM Exchange V3","kim-exchange-v3","425","166245","227811","92","-58.86","0.040384353696704726","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-18T08:47:07.817Z"
"Mode","KIM Exchange V2","kim-exchange-v2","518","12247","29868","93","-43.39","0.3113700281237445","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-18T08:47:07.817Z"
"Mode","Velodrome V3","velodrome-v3","47","593","23808","17","-41.98","0.07140456989247312","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-18T08:47:07.817Z"
"Mode","SupSwap V3","supswap-v3","473","7464","15629","7","-37.93","0.044788534135261376","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-18T08:47:07.817Z"
"Mode","SwapMode V2","swapmode-v2","212","3557","9641","32","-9.79","0.33191577637174563","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-18T08:47:07.817Z"
"Mode","Velodrome V2","velodrome-v2","195","4945","8573","4","-37.3","0.046658112679342126","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-18T08:47:07.817Z"
"Mode","MantisSwap","mantisswap","0","653","1570",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-18T08:47:07.817Z"
"Zora","Uniswap V2","uniswap-v2","20","290","1505","0","-61.54","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-18T08:47:07.817Z"
"Zora","Uniswap V4","uniswap-v4","1","15","81","0","0","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-18T08:47:07.817Z"
